Gene	N
ENSG00000170390	30995.0775193798
ENSG00000170396	30989.6953125
ENSG00000170412	30782.7364341085
ENSG00000170417	30990.59375
ENSG00000170421	21815.8976377953
ENSG00000170425	25998.7596899225
ENSG00000170430	30995.0775193798
ENSG00000170439	30778.265625
ENSG00000170442	25780.7716535433
ENSG00000170445	30995.0775193798
ENSG00000170448	30992.6953125
ENSG00000170456	30246.0775193798
ENSG00000170458	30995.0775193798
ENSG00000170464	30995.0775193798
ENSG00000170469	30615.3178294574
ENSG00000170471	14043.8217054264
ENSG00000170473	25994.890625
ENSG00000170476	25037.4186046512
ENSG00000170482	25998.7596899225
ENSG00000170484	23428.6377952756
ENSG00000170485	30990.59375
ENSG00000170486	30988.1653543307
ENSG00000170500	29454.6796875
ENSG00000170502	30995.0775193798
ENSG00000170509	30206.6976744186
ENSG00000170515	28331.6796875
ENSG00000170522	30955.6976744186
ENSG00000170525	30782.7364341085
ENSG00000170540	30781.265625
ENSG00000170542	25959.3798449612
ENSG00000170545	30988.1653543307
ENSG00000170558	30989.6953125
ENSG00000170571	25520.6511627907
ENSG00000170579	29870.8604651163
ENSG00000170581	30990.59375
ENSG00000170584	25959.3798449612
ENSG00000170604	30819.9365079365
ENSG00000170606	30995.0775193798
ENSG00000170615	30083.515625
ENSG00000170619	30782.7364341085
ENSG00000170624	30990.59375
ENSG00000170627	14040.3700787402
ENSG00000170629	30783.0078125
ENSG00000170631	30782.7364341085
ENSG00000170632	30955.9609375
ENSG00000170633	30796.171875
ENSG00000170634	30026.842519685
ENSG00000170638	30995.0775193798
ENSG00000170647	30995.0775193798
ENSG00000170653	14040.3700787402
ENSG00000170667	5478.3125
ENSG00000170677	14043.8217054264
ENSG00000170684	31032.2380952381
ENSG00000170689	28550.6511627907
ENSG00000170727	6387.7519379845
ENSG00000170734	30955.6976744186
ENSG00000170759	30995.0775193798
ENSG00000170776	30995.0775193798
ENSG00000170779	30984.2283464567
ENSG00000170786	23923.0852713178
ENSG00000170791	30995.0775193798
ENSG00000170801	30995.0775193798
ENSG00000170802	14040.3700787402
ENSG00000170819	14042.109375
ENSG00000170832	25619.0
ENSG00000170835	30995.0775193798
ENSG00000170836	30995.0775193798
ENSG00000170837	30995.0775193798
ENSG00000170846	22427.1317829457
ENSG00000170852	30995.0775193798
ENSG00000170854	30827.6589147287
ENSG00000170855	31008.5
ENSG00000170860	23171.5891472868
ENSG00000170866	20396.2945736434
ENSG00000170871	30995.0775193798
ENSG00000170873	30782.7364341085
ENSG00000170876	30995.0775193798
ENSG00000170881	14043.8217054264
ENSG00000170889	6387.7519379845
ENSG00000170891	30782.7364341085
ENSG00000170892	30995.0775193798
ENSG00000170899	30992.6953125
ENSG00000170903	25086.8837209302
ENSG00000170906	14043.8217054264
ENSG00000170909	30782.7364341085
ENSG00000170915	30992.6953125
ENSG00000170917	30995.0775193798
ENSG00000170919	16952.7054263566
ENSG00000170921	20519.671875
ENSG00000170946	14042.109375
ENSG00000170949	30995.0775193798
ENSG00000170954	30995.0775193798
ENSG00000170955	25996.9921875
ENSG00000170956	31009.968503937
ENSG00000170962	30995.0775193798
ENSG00000170989	25516.2734375
ENSG00000171033	29756.265625
ENSG00000171044	30983.1111111111
ENSG00000171045	30995.0775193798
ENSG00000171049	30740.8828125
ENSG00000171051	30804.5546875
ENSG00000171055	30995.0775193798
ENSG00000171056	28286.5476190476
ENSG00000171067	30978.6746031746
ENSG00000171084	16824.6666666667
ENSG00000171094	28428.9453125
ENSG00000171097	30716.703125
ENSG00000171100	9047.50387596899
ENSG00000171101	24897.03125
ENSG00000171103	14042.109375
ENSG00000171105	31068.109375
ENSG00000171109	30995.0775193798
ENSG00000171115	30992.6953125
ENSG00000171121	25998.7596899225
ENSG00000171130	30992.6953125
ENSG00000171132	30774.937007874
ENSG00000171135	25732.992248062
ENSG00000171148	30246.0775193798
ENSG00000171150	30947.8818897638
ENSG00000171155	9047.50387596899
ENSG00000171159	30989.703125
ENSG00000171160	30995.0775193798
ENSG00000171161	30995.0775193798
ENSG00000171163	30995.0775193798
ENSG00000171169	30777.375
ENSG00000171174	30993.59375
ENSG00000171189	30487.0775193798
ENSG00000171202	30782.7364341085
ENSG00000171204	30782.7364341085
ENSG00000171206	30246.0775193798
ENSG00000171208	30995.0775193798
ENSG00000171217	28430.2325581395
ENSG00000171219	14038.6031746032
ENSG00000171222	30995.0775193798
ENSG00000171223	30782.7364341085
ENSG00000171224	30995.0775193798
ENSG00000171227	28762.992248062
ENSG00000171236	31068.109375
ENSG00000171241	30955.6976744186
ENSG00000171246	30610.3125
ENSG00000171262	30827.6589147287
ENSG00000171282	25515.375
ENSG00000171291	25998.7596899225
ENSG00000171295	30615.3178294574
ENSG00000171298	30989.6953125
ENSG00000171302	30716.6953125
ENSG00000171307	30995.0775193798
ENSG00000171310	30995.0775193798
ENSG00000171311	30782.7364341085
ENSG00000171314	11384.0697674419
ENSG00000171316	25786.4186046512
ENSG00000171320	25998.7596899225
ENSG00000171365	9047.50387596899
ENSG00000171368	30246.0775193798
ENSG00000171385	29875.9212598425
ENSG00000171401	28013.992248062
ENSG00000171403	29242.4418604651
ENSG00000171408	30990.59375
ENSG00000171421	6387.7519379845
ENSG00000171425	28335.3255813953
ENSG00000171428	30782.7364341085
ENSG00000171443	30995.0775193798
ENSG00000171444	30995.0775193798
ENSG00000171448	30989.703125
ENSG00000171451	14063.7265625
ENSG00000171453	30995.0775193798
ENSG00000171456	30995.0775193798
ENSG00000171462	30995.0775193798
ENSG00000171466	25998.7596899225
ENSG00000171467	30206.6976744186
ENSG00000171469	14043.8217054264
ENSG00000171471	6387.7519379845
ENSG00000171475	25786.4186046512
ENSG00000171476	30782.7364341085
ENSG00000171488	30782.7364341085
ENSG00000171490	30995.0775193798
ENSG00000171492	30782.7364341085
ENSG00000171497	30615.3178294574
ENSG00000171502	29870.8604651163
ENSG00000171503	25786.4186046512
ENSG00000171517	30083.2015503876
ENSG00000171522	30989.6953125
ENSG00000171530	9046.40625
ENSG00000171533	29058.6511627907
ENSG00000171552	30995.0775193798
ENSG00000171566	14043.8217054264
ENSG00000171574	30995.0775193798
ENSG00000171595	30995.0775193798
ENSG00000171596	30995.0775193798
ENSG00000171603	30033.7364341085
ENSG00000171604	30995.0775193798
ENSG00000171606	30782.7364341085
ENSG00000171608	30995.0775193798
ENSG00000171611	30782.7364341085
ENSG00000171612	30995.0775193798
ENSG00000171617	30243.6953125
ENSG00000171621	30995.0775193798
ENSG00000171631	30995.0775193798
ENSG00000171634	30989.6953125
ENSG00000171643	30953.3203125
ENSG00000171649	25998.7596899225
ENSG00000171657	9047.50387596899
ENSG00000171658	15501.1484375
ENSG00000171659	9047.50387596899
ENSG00000171680	30782.7364341085
ENSG00000171681	30995.0775193798
ENSG00000171700	30995.0775193798
ENSG00000171703	30995.0775193798
ENSG00000171714	30995.0775193798
ENSG00000171720	14043.8217054264
ENSG00000171723	30995.0775193798
ENSG00000171729	30995.0775193798
ENSG00000171735	30995.0775193798
ENSG00000171747	30992.6953125
ENSG00000171757	30449.976744186
ENSG00000171763	30995.0775193798
ENSG00000171766	30995.0775193798
ENSG00000171777	30243.6953125
ENSG00000171786	30782.7364341085
ENSG00000171790	30995.0775193798
ENSG00000171791	31015.6825396825
ENSG00000171792	24870.7578125
ENSG00000171793	25086.8837209302
ENSG00000171794	30995.0775193798
ENSG00000171798	30995.0775193798
ENSG00000171806	25047.503875969
ENSG00000171811	24707.1240310078
ENSG00000171812	30782.7364341085
ENSG00000171813	30995.0775193798
ENSG00000171817	30992.6953125
ENSG00000171823	30990.609375
ENSG00000171824	30995.0775193798
ENSG00000171827	30992.6953125
ENSG00000171840	30990.609375
ENSG00000171843	30610.3125
ENSG00000171847	28335.3255813953
ENSG00000171848	9047.50387596899
ENSG00000171853	25082.171875
ENSG00000171858	11384.0697674419
ENSG00000171860	30995.0775193798
ENSG00000171861	30989.6953125
ENSG00000171862	14043.8217054264
ENSG00000171863	22373.75
ENSG00000171865	30989.6953125
ENSG00000171867	30989.6953125
ENSG00000171877	23454.5348837209
ENSG00000171914	30995.0775193798
ENSG00000171916	6387.7519379845
ENSG00000171928	5475.87596899225
ENSG00000171940	30777.3671875
ENSG00000171943	5475.87596899225
ENSG00000171953	30995.0775193798
ENSG00000171954	31069.76
ENSG00000171960	30989.6953125
ENSG00000171962	30782.7364341085
ENSG00000171970	30574.0
ENSG00000171984	30989.6953125
ENSG00000171988	30990.59375
ENSG00000171992	30990.59375
ENSG00000172005	30782.7364341085
ENSG00000172006	31068.109375
ENSG00000172007	30995.0775193798
ENSG00000172009	31068.109375
ENSG00000172031	30990.59375
ENSG00000172037	30984.2283464567
ENSG00000172046	25989.1496062992
ENSG00000172053	25989.1496062992
ENSG00000172057	30995.0775193798
ENSG00000172058	9339.28125
ENSG00000172059	30995.0775193798
ENSG00000172062	5475.671875
ENSG00000172070	27190.3565891473
ENSG00000172071	30955.6976744186
ENSG00000172081	25160.5859375
ENSG00000172086	30782.7364341085
ENSG00000172113	30771.9133858268
ENSG00000172115	11384.0697674419
ENSG00000172116	30995.0775193798
ENSG00000172123	30782.7364341085
ENSG00000172159	30955.6976744186
ENSG00000172164	30995.0775193798
ENSG00000172167	30990.59375
ENSG00000172171	19612.4573643411
ENSG00000172172	30990.59375
ENSG00000172175	31048.9274193548
ENSG00000172179	28758.6640625
ENSG00000172183	30246.0775193798
ENSG00000172197	30615.3178294574
ENSG00000172215	30989.6953125
ENSG00000172216	30989.6953125
ENSG00000172232	31068.109375
ENSG00000172236	30537.8515625
ENSG00000172239	25993.9921875
ENSG00000172243	30782.7364341085
ENSG00000172244	30777.3671875
ENSG00000172247	25076.4881889764
ENSG00000172250	29368.7734375
ENSG00000172260	30985.1338582677
ENSG00000172262	30777.3671875
ENSG00000172264	30995.0775193798
ENSG00000172269	30990.59375
ENSG00000172270	31068.109375
ENSG00000172273	30778.265625
ENSG00000172292	24329.9606299213
ENSG00000172296	30782.7364341085
ENSG00000172301	25086.8837209302
ENSG00000172315	30995.0775193798
ENSG00000172322	30033.7364341085
ENSG00000172331	30995.0775193798
ENSG00000172336	25999.6328125
ENSG00000172339	30951.21875
ENSG00000172340	30995.0775193798
ENSG00000172345	25997.4609375
ENSG00000172346	29843.3515625
ENSG00000172348	30780.3671875
ENSG00000172349	30993.1640625
ENSG00000172354	30995.3359375
ENSG00000172361	30153.2734375
ENSG00000172366	31023.1796875
ENSG00000172367	30778.265625
ENSG00000172375	30990.59375
ENSG00000172379	29457.25
ENSG00000172382	31023.1796875
ENSG00000172403	25998.7596899225
ENSG00000172409	30995.0775193798
ENSG00000172426	30995.0775193798
ENSG00000172428	30995.0775193798
ENSG00000172432	30995.0775193798
ENSG00000172456	30995.0775193798
ENSG00000172458	29195.4418604651
ENSG00000172460	28324.890625
ENSG00000172465	9047.50387596899
ENSG00000172466	25249.7596899225
ENSG00000172469	30951.21875
ENSG00000172493	30955.6976744186
ENSG00000172500	30978.6746031746
ENSG00000172508	25504.5714285714
ENSG00000172530	30955.6976744186
ENSG00000172531	30766.373015873
ENSG00000172534	9047.50387596899
ENSG00000172538	20727.1627906977
ENSG00000172543	30978.6746031746
ENSG00000172548	25614.609375
ENSG00000172554	25781.6640625
ENSG00000172568	18288.640625
ENSG00000172572	30083.2015503876
ENSG00000172575	30995.0775193798
ENSG00000172578	30951.21875
ENSG00000172586	14043.8217054264
ENSG00000172590	30777.3671875
ENSG00000172594	30951.21875
ENSG00000172602	30992.703125
ENSG00000172613	30978.6746031746
ENSG00000172638	30978.6746031746
ENSG00000172640	28428.0546875
ENSG00000172653	25998.7596899225
ENSG00000172660	14043.8217054264
ENSG00000172661	6387.7519379845
ENSG00000172663	30978.6746031746
ENSG00000172667	30615.3178294574
ENSG00000172671	25086.8837209302
ENSG00000172673	25990.9606299213
ENSG00000172687	6386.688
ENSG00000172716	30955.6976744186
ENSG00000172725	30978.6746031746
ENSG00000172728	30782.7364341085
ENSG00000172731	30995.0775193798
ENSG00000172732	30978.6746031746
ENSG00000172738	23794.4453125
ENSG00000172748	30995.0775193798
ENSG00000172757	14038.6031746032
ENSG00000172765	30721.2170542636
ENSG00000172766	30955.6976744186
ENSG00000172771	25086.8837209302
ENSG00000172775	30780.3671875
ENSG00000172780	28295.9457364341
ENSG00000172785	6387.7519379845
ENSG00000172789	30176.157480315
ENSG00000172794	30827.6589147287
ENSG00000172795	30995.0775193798
ENSG00000172803	30978.6746031746
ENSG00000172809	9047.50387596899
ENSG00000172819	30775.8503937008
ENSG00000172824	25996.9921875
ENSG00000172828	29417.40625
ENSG00000172830	30978.6746031746
ENSG00000172831	30992.6953125
ENSG00000172840	30780.3671875
ENSG00000172845	30955.6976744186
ENSG00000172867	30988.1653543307
ENSG00000172869	30989.6953125
ENSG00000172878	25998.7596899225
ENSG00000172888	14043.8217054264
ENSG00000172889	14043.8217054264
ENSG00000172890	30995.0775193798
ENSG00000172893	30743.3565891473
ENSG00000172915	30953.3203125
ENSG00000172922	25504.5714285714
ENSG00000172927	30771.9133858268
ENSG00000172932	30600.0634920635
ENSG00000172936	30995.0775193798
ENSG00000172939	30995.0775193798
ENSG00000172940	28762.992248062
ENSG00000172943	9047.50387596899
ENSG00000172954	30995.0775193798
ENSG00000172965	5475.87596899225
ENSG00000172967	14043.8217054264
ENSG00000172971	4330.90697674419
ENSG00000172974	5475.87596899225
ENSG00000172977	30063.3650793651
ENSG00000172985	25619.0
ENSG00000172992	30995.0775193798
ENSG00000172995	29270.992248062
ENSG00000173011	9047.50387596899
ENSG00000173013	30995.0775193798
ENSG00000173020	25504.5714285714
ENSG00000173039	30978.6746031746
ENSG00000173040	30995.0775193798
ENSG00000173041	30995.0775193798
ENSG00000173064	19612.4573643411
ENSG00000173065	25086.8837209302
ENSG00000173068	25993.9921875
ENSG00000173080	28425.046875
ENSG00000173083	30827.6589147287
ENSG00000173085	30995.0775193798
ENSG00000173110	14043.8217054264
ENSG00000173113	30978.6746031746
ENSG00000173114	30955.6976744186
ENSG00000173120	25716.873015873
ENSG00000173137	9047.50387596899
ENSG00000173141	25831.3410852713
ENSG00000173145	30782.7364341085
ENSG00000173153	30978.6746031746
ENSG00000173156	29954.4682539683
ENSG00000173163	25993.0787401575
ENSG00000173166	30782.7364341085
ENSG00000173171	6387.4921875
ENSG00000173175	30487.0775193798
ENSG00000173193	30995.0775193798
ENSG00000173198	9047.50387596899
ENSG00000173200	30995.0775193798
ENSG00000173207	6387.4921875
ENSG00000173208	30782.7364341085
ENSG00000173209	14040.3700787402
ENSG00000173210	30990.59375
ENSG00000173212	25047.503875969
ENSG00000173213	5475.87596899225
ENSG00000173214	30990.59375
ENSG00000173218	30995.0775193798
ENSG00000173221	9046.40625
ENSG00000173226	30782.7364341085
ENSG00000173230	30995.0775193798
ENSG00000173239	24199.1240310078
ENSG00000173258	30993.59375
ENSG00000173261	24345.7906976744
ENSG00000173262	14043.8217054264
ENSG00000173264	30978.6746031746
ENSG00000173267	28762.992248062
ENSG00000173269	29674.8682170543
ENSG00000173272	25619.0
ENSG00000173273	30983.1111111111
ENSG00000173275	9047.50387596899
ENSG00000173276	25086.8837209302
ENSG00000173281	30943.746031746
ENSG00000173295	19602.8571428571
ENSG00000173320	25086.8837209302
ENSG00000173327	30978.6746031746
ENSG00000173334	30033.7364341085
ENSG00000173338	30978.6746031746
ENSG00000173369	30995.0775193798
ENSG00000173372	30782.7364341085
ENSG00000173391	30995.0775193798
ENSG00000173401	28430.2325581395
ENSG00000173402	30984.2283464567
ENSG00000173406	22387.7519379845
ENSG00000173409	30995.0775193798
ENSG00000173418	30995.0775193798
ENSG00000173421	30476.2283464567
ENSG00000173436	25047.503875969
ENSG00000173442	20510.126984127
ENSG00000173451	30955.6976744186
ENSG00000173456	30990.59375
ENSG00000173457	11381.4047619048
ENSG00000173465	14038.6031746032
ENSG00000173473	30989.6953125
ENSG00000173480	14043.8217054264
ENSG00000173482	30995.0775193798
ENSG00000173486	24741.1825396825
ENSG00000173511	30978.6746031746
ENSG00000173517	25612.7401574803
ENSG00000173530	30995.0775193798
ENSG00000173531	9045.29133858268
ENSG00000173535	30995.0775193798
ENSG00000173542	30083.2015503876
ENSG00000173545	30995.0775193798
ENSG00000173546	28755.9527559055
ENSG00000173548	30987.7244094488
ENSG00000173559	25086.8837209302
ENSG00000173566	30995.0775193798
ENSG00000173567	30993.59375
ENSG00000173575	30031.3671875
ENSG00000173578	18352.90625
ENSG00000173581	28335.3255813953
ENSG00000173585	30777.3671875
ENSG00000173588	25998.7596899225
ENSG00000173597	30955.6976744186
ENSG00000173598	30782.7364341085
ENSG00000173599	30766.373015873
ENSG00000173611	30777.375
ENSG00000173614	14043.8217054264
ENSG00000173621	30978.6746031746
ENSG00000173626	25392.6124031008
ENSG00000173638	25998.7596899225
ENSG00000173653	30978.6746031746
ENSG00000173660	25779.8582677165
ENSG00000173674	9047.50387596899
ENSG00000173678	3822.84375
ENSG00000173681	9047.50387596899
ENSG00000173692	30995.0775193798
ENSG00000173698	6815.41860465116
ENSG00000173705	24707.1240310078
ENSG00000173706	30615.3178294574
ENSG00000173715	30978.6746031746
ENSG00000173726	30782.7364341085
ENSG00000173727	5475.25396825397
ENSG00000173728	23766.6744186047
ENSG00000173744	30955.6976744186
ENSG00000173757	30782.7364341085
ENSG00000173762	30989.6953125
ENSG00000173786	14043.8217054264
ENSG00000173801	30500.9379844961
ENSG00000173805	28762.992248062
ENSG00000173809	23955.4330708661
ENSG00000173811	4155.66666666667
ENSG00000173812	28335.3255813953
ENSG00000173818	25082.171875
ENSG00000173821	30610.3125
ENSG00000173825	30978.6746031746
ENSG00000173838	30182.8682170543
ENSG00000173846	30987.2519685039
ENSG00000173848	30995.0775193798
ENSG00000173852	25619.0
ENSG00000173862	20394.4031007752
ENSG00000173868	30995.0775193798
ENSG00000173875	30995.0775193798
ENSG00000173876	6199.71317829457
ENSG00000173889	30782.7364341085
ENSG00000173890	14043.8217054264
ENSG00000173894	14042.109375
ENSG00000173898	30978.6746031746
ENSG00000173905	30033.7364341085
ENSG00000173914	14038.6031746032
ENSG00000173915	30995.0775193798
ENSG00000173917	30995.0775193798
ENSG00000173926	30777.3671875
ENSG00000173928	25086.8837209302
ENSG00000173930	14043.8217054264
ENSG00000173933	30600.0634920635
ENSG00000173947	25053.4724409449
ENSG00000173950	25086.8837209302
ENSG00000173960	30993.59375
ENSG00000173988	4518.94573643411
ENSG00000173991	30995.0775193798
ENSG00000173992	30978.6746031746
ENSG00000174004	25998.7596899225
ENSG00000174007	25086.8837209302
ENSG00000174010	9047.50387596899
ENSG00000174013	20524.3333333333
ENSG00000174021	28335.3255813953
ENSG00000174028	5475.87596899225
ENSG00000174032	25998.7596899225
